reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.1,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.15,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.2,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.25,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.3,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.35,4.951582034573722
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.4,5.045986900453054
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.45,10.304019939873337
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.5,12.157959527499996
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.55,12.45969161012666
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.6,17.71772464954694
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.65,17.812129515426275
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.7,41.56528785248001
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.75,62.18027214543758
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.8,65.26948152346493
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.85,85.77812050035377
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.9,88.70552031203624
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.95,91.872086775
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.975,91.872086775
2026-05-09,3,wk inc rsv hosp,2026-05-30,35,quantile,0.99,91.872086775
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.01,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.025,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.05,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.1,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.15,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.2,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.25,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.3,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.35,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.4,4.092021155466689
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.45,10.330894498302094
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.5,46.86289881249998
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.55,77.37989312669791
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.6,83.61876646953331
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.65,136.71010416637375
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.7,164.8083583623999
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.75,180.83622886259167
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.8,273.8429278615097
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.85,352.5136332502232
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.9,432.9574378392469
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.95,506.9564526133601
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.975,528.5566089791668
2026-05-09,3,wk inc rsv hosp,2026-05-30,36,quantile,0.99,528.5566089791668
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.01,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.025,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.05,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.1,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.15,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.2,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.25,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.3,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.35,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.4,4.97994682763669
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.45,11.412412963676047
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.5,12.677579283333332
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.55,13.133420036323953
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.6,19.565886172363307
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.65,28.626078596409258
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.7,57.66394130497668
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.75,66.07221191319599
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.8,73.37029961648899
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.85,86.02016692382448
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.9,98.07688291449496
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.95,107.30866306818515
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.975,117.27618281666663
2026-05-09,3,wk inc rsv hosp,2026-05-30,41,quantile,0.99,117.27618281666663
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.01,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.025,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.05,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.1,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.15,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.2,1.8264731074001477
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.25,4.451542585166642
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.3,4.563749007163317
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.35,10.930271525970284
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.4,17.059456349681916
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.45,23.011219798377127
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.5,65.0375125225
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.55,91.91864995162288
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.6,97.87041340031809
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.65,103.99959822402973
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.7,110.36612074283669
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.75,110.47832716483336
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.8,113.10339664259983
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.85,146.04123625101442
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.9,170.298984500852
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.95,193.38999792499996
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.975,193.38999792499996
2026-05-09,3,wk inc rsv hosp,2026-05-30,47,quantile,0.99,193.38999792499996
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.01,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.025,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.05,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.1,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.15,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.2,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.25,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.3,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.35,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.4,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.45,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.5,18.62653256833335
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.55,22.68173451483336
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.6,27.434916221704583
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.65,29.520504087681047
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.7,46.336118680375
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.75,64.13880683952507
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.8,70.94812425328742
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.85,89.72943504473542
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.9,90.08141261775418
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.95,95.06431080833336
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.975,95.06431080833336
2026-05-09,3,wk inc rsv hosp,2026-05-30,49,quantile,0.99,95.06431080833336
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.01,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.025,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.05,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.1,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.15,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.2,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.25,0.0
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.3,381.4701105631348
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.35,580.1060762884351
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.4,784.7152084687998
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.45,1563.60328086289
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.5,1830.1045016666665
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.55,2057.53536913711
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.6,2836.4234415312003
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.65,3041.0325737115645
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.7,3239.668539436865
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.75,4034.21630983875
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.8,5113.126014034733
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.85,5128.917443244933
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.9,5335.641590648331
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.95,6928.743033666668
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.975,6928.743033666668
2026-05-09,3,wk inc rsv hosp,2026-05-30,US,quantile,0.99,6928.743033666668
