reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-09,wk inc rsv hosp,2,2026-05-23,13,quantile,0.99,83.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.01,1.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.025,2.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.05,2.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.1,3.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.15,3.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.2,3.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.25,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.3,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.35,5.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.4,5.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.45,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.5,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.55,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.6,7.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.65,8.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.7,8.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.75,9.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.8,9.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.85,10.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.9,11.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.95,12.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.975,13.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,15,quantile,0.99,18.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.01,0.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.025,0.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.05,0.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.1,1.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.15,1.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.2,1.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.25,2.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.3,3.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.35,3.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.4,3.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.45,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.5,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.55,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.6,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.65,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.7,5.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.75,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.8,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.85,8.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.9,10.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.95,12.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.975,17.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,16,quantile,0.99,25.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.01,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.025,23.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.05,28.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.1,31.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.15,31.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.2,34.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.25,35.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.3,35.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.35,36.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.4,37.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.45,37.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.5,37.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.55,38.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.6,39.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.65,41.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.7,45.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.75,48.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.8,53.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.85,59.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.9,66.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.95,73.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.975,91.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,17,quantile,0.99,131.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.01,3.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.025,11.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.05,14.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.1,15.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.15,15.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.2,17.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.25,17.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.3,19.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.35,19.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.4,21.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.45,21.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.5,22.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.55,23.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.6,24.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.65,25.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.7,26.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.75,29.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.8,31.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.85,34.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.9,39.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.95,47.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.975,59.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,18,quantile,0.99,88.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.01,2.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.025,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.05,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.1,7.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.15,9.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.2,10.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.25,10.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.3,10.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.35,11.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.4,11.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.45,12.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.5,12.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.55,12.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.6,13.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.65,14.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.7,15.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.75,15.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.8,17.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.85,17.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.9,20.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.95,28.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.975,39.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,19,quantile,0.99,52.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.01,1.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.025,2.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.05,2.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.1,3.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.15,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.2,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.25,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.3,5.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.35,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.4,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.45,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.5,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.55,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.6,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.65,7.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.7,8.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.75,9.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.8,9.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.85,10.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.9,13.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.95,16.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.975,20.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,20,quantile,0.99,29.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.01,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.025,9.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.05,12.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.1,14.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.15,15.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.2,16.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.25,16.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.3,17.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.35,17.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.4,17.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.45,17.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.5,20.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.55,20.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.6,21.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.65,22.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.7,24.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.75,26.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.8,27.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.85,28.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.9,31.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.95,38.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.975,53.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,21,quantile,0.99,69.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.01,2.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.025,3.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.05,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.1,5.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.15,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.2,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.25,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.3,8.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.35,8.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.4,8.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.45,9.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.5,9.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.55,9.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.6,10.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.65,11.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.7,11.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.75,12.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.8,13.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.85,14.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.9,16.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.95,18.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.975,24.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,22,quantile,0.99,37.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.01,1.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.025,1.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.05,2.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.1,3.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.15,3.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.2,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.25,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.3,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.35,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.4,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.45,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.5,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.55,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.6,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.65,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.7,7.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.75,8.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.8,9.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.85,9.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.9,11.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.95,12.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.975,16.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,23,quantile,0.99,21.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.01,1.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.025,2.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.05,2.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.1,3.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.15,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.2,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.25,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.3,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.35,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.4,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.45,5.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.5,5.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.55,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.6,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.65,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.7,7.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.75,9.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.8,10.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.85,11.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.9,13.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.95,13.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.975,22.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,24,quantile,0.99,31.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.01,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.025,18.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.05,21.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.1,23.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.15,23.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.2,25.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.25,25.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.3,25.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.35,26.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.4,26.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.45,27.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.5,28.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.55,29.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.6,30.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.65,31.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.7,34.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.75,36.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.8,37.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.85,38.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.9,44.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.95,50.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.975,65.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,25,quantile,0.99,89.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.01,7.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.025,25.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.05,28.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.1,33.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.15,33.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.2,36.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.25,36.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.3,37.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.35,39.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.4,40.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.45,40.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.5,42.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.55,43.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.6,45.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.65,48.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.7,51.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.75,55.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.8,57.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.85,60.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.9,70.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.95,75.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.975,89.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,26,quantile,0.99,121.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.01,3.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.025,12.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.05,15.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.1,19.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.15,20.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.2,22.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.25,22.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.3,22.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.35,23.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.4,25.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.45,26.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.5,27.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.55,28.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.6,28.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.65,31.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.7,34.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.75,36.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.8,36.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.85,42.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.9,45.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.95,50.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.975,63.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,27,quantile,0.99,89.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.01,1.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.025,1.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.05,2.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.1,2.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.15,3.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.2,4.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.25,4.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.3,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.35,5.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.4,6.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.45,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.5,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.55,7.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.6,7.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.65,8.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.7,8.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.75,9.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.8,10.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.85,12.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.9,13.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.95,14.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.975,19.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,28,quantile,0.99,26.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.01,2.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.025,5.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.05,6.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.1,10.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.15,11.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.2,12.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.25,14.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.3,15.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.35,16.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.4,16.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.45,17.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.5,17.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.55,18.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.6,20.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.65,21.5
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.7,23.0
2026-05-09,wk inc rsv hosp,2,2026-05-23,29,quantile,0.75,24.5
