reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-02,47,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.7,0.0010884770200550958
2026-05-02,47,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.75,0.001172639900283366
2026-05-02,47,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.8,0.0012729452927454257
2026-05-02,47,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.85,0.0014030600907530626
2026-05-02,47,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.9,0.0015906378033595412
2026-05-02,47,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.95,0.0018540006830423995
2026-05-02,47,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.975,0.0021771071272909887
2026-05-02,47,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.99,0.002670644302549085
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.01,5.069284320859267e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.025,5.671705856255667e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.05,6.162873043488868e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.1,6.847581560596185e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.15,7.332782215675429e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.2,7.722661596913806e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.25,8.092552258427349e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.3,8.437972756724383e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.35,8.751508274225921e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.4,9.078863850480138e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.45,9.414137175096705e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.5,9.71497388283826e-4
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.55,0.001006062357704271
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.6,0.0010401560326099514
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.65,0.0010811703449765022
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.7,0.0011225375707635899
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.75,0.0011647179627837958
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.8,0.0012167253965288077
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.85,0.0012889361504284686
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.9,0.0013712061183070116
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.95,0.0015012092166006524
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.975,0.0015969745697626122
2026-05-02,48,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.99,0.001737503241597965
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.01,3.2301048131837213e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.025,3.747499178648374e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.05,4.2749339432462377e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.1,4.908351430807958e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.15,5.436392353610899e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.2,5.888497626851275e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.25,6.298494420156046e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.3,6.670627263285723e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.35,7.069262373481698e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.4,7.42542891303118e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.45,7.78609995015386e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.5,8.169083688120819e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.55,8.563103095428613e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.6,8.998515735621044e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.65,9.378816081709477e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.7,9.818119640521003e-4
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.75,0.001036711896456417
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.8,0.001103755969430472
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.85,0.0011875098472236493
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.9,0.0012934079900770068
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.95,0.0014833616530006248
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.975,0.0016311383522778073
2026-05-02,48,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.99,0.0018619223040711418
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.01,1.7019593322624112e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.025,2.224856373352207e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.05,2.831824014833837e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.1,3.526596891744655e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.15,4.116490839587265e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.2,4.666245997245535e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.25,5.166595680169646e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.3,5.62454718200116e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.35,6.151341725651599e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.4,6.60466508302113e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.45,7.093449302675373e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.5,7.563759549869388e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.55,8.078552999382432e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.6,8.553615436803111e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.65,9.042498215025981e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.7,9.65033638305109e-4
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.75,0.0010398163314011685
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.8,0.0011225523569311437
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.85,0.0012216898978918657
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.9,0.0013632551205427215
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.95,0.0016121259288704255
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.975,0.0018267017030486029
2026-05-02,48,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.99,0.0020696846596456385
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.01,1.1759002680987014e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.025,1.6640828955948023e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.05,2.215431984205789e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.1,2.922473880039204e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.15,3.4641569696510784e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.2,3.9661313617411715e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.25,4.434630027489668e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.3,4.838524564532283e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.35,5.25522545274223e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.4,5.698910306364417e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.45,6.182699811574711e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.5,6.618608506839717e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.55,7.093643646701848e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.6,7.641939611456385e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.65,8.154631923145354e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.7,8.79871077733781e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.75,9.546179708306927e-4
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.8,0.001039902968728647
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.85,0.0011493306206485168
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.9,0.001301351437697229
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.95,0.00151265308614848
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.975,0.0017647808681617923
2026-05-02,48,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.99,0.0020847974372049235
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.01,8.393130511276737e-4
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.025,9.341502141083148e-4
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.05,0.0010451350475833815
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.1,0.001194214363484542
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.15,0.0012848794635531343
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.2,0.0013664939538319703
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.25,0.0014408952391278824
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.3,0.001507475397402727
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.35,0.0015756152826731733
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.4,0.0016399662978080112
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.45,0.0017024622412246872
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.5,0.0017675189230088443
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.55,0.001827866988030245
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.6,0.0018976896492852147
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.65,0.0019678217250458457
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.7,0.0020495434895376145
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.75,0.002136440431081608
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.8,0.0022317399214708657
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.85,0.002347093797778018
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.9,0.0025058230101879736
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.95,0.0027672226729860477
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.975,0.0029789709317108214
2026-05-02,49,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.99,0.0032420661657133957
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.01,5.284395183261068e-4
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.025,6.154181477936909e-4
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.05,7.081629695649646e-4
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.1,8.486255668776037e-4
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.15,9.448074752291895e-4
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.2,0.001027553988118646
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.25,0.0011038874278570703
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.3,0.0011659811688156372
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.35,0.0012314318334411128
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.4,0.0012989111280511298
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.45,0.0013636034832959054
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.5,0.0014364105137140745
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.55,0.001510456701308711
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.6,0.0015911702486312372
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.65,0.0016749459082693765
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.7,0.0017590050785667249
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.75,0.0018628201349235297
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.8,0.0019796211779663005
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.85,0.0021144289249007504
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.9,0.0023098128075376458
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.95,0.002634894534448347
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.975,0.0029335273348330007
2026-05-02,49,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.99,0.0034814043270180286
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.01,3.284702594400178e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.025,4.247607026150483e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.05,5.045502470005845e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.1,6.294155956934321e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.15,7.149635852776559e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.2,7.853927338797454e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.25,8.569873533947536e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.3,9.216530877486029e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.35,9.925975568103385e-4
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.4,0.0010632561746498717
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.45,0.0011351987652098608
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.5,0.0012040167086481883
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.55,0.0012833336354808706
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.6,0.001363628634568164
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.65,0.0014454911409780874
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.7,0.00154107270701346
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.75,0.0016447864492156016
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.8,0.0017750144704580216
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.85,0.0019297084689320345
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.9,0.0021399882143014076
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.95,0.002461415752561818
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.975,0.002808622340398776
2026-05-02,49,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.99,0.0032790624969948143
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.01,2.4688106307586903e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.025,3.1344851791679503e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.05,3.8752348868720547e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.1,4.951935154418652e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.15,5.740451930564071e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.2,6.529526973625988e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.25,7.186071927043065e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.3,7.843275938940311e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.35,8.514548117478035e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.4,9.112594983374867e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.45,9.722704092355601e-4
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.5,0.001037780501604369
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.55,0.0011037389609041624
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.6,0.00117486545264051
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.65,0.0012569173381346435
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.7,0.0013414131007118198
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.75,0.0014501837851815514
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.8,0.0015894794468489988
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.85,0.0017398902135273996
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.9,0.0019554883538631263
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.95,0.002293886152614059
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.975,0.00264940216180292
2026-05-02,49,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.99,0.0029955842480134122
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.01,0.0011288911446917626
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.025,0.0014270251400364435
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.05,0.0016234224787488845
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.1,0.0019168050560959035
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.15,0.00209735149105452
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.2,0.002259815775996145
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.25,0.002407953903788301
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.3,0.002541753221073354
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.35,0.0026725792480637406
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.4,0.002786025619164026
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.45,0.0028976691301053326
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.5,0.0030306358619203635
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.55,0.003159603698318819
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.6,0.0032933650561965803
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.65,0.003431217241834987
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.7,0.0035868404357002667
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.75,0.003764488454144459
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.8,0.003961093775655698
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.85,0.004203849030675278
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.9,0.004515468235379845
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.95,0.004972649812696498
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.975,0.005517014352083787
2026-05-02,50,0,wk inc rsv prop ed visits,2026-05-02,quantile,0.99,0.006056725439429414
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.01,7.296233493587209e-4
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.025,9.062018403199705e-4
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.05,0.0010938949811234442
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.1,0.0012894798437011227
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.15,0.0014714038607471975
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.2,0.0016283188129683902
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.25,0.001761627958371532
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.3,0.0019037976239090991
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.35,0.002025739450024879
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.4,0.0021468964822644507
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.45,0.002274723269445724
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.5,0.0023993439976909923
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.55,0.002546940771829272
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.6,0.002681631222085388
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.65,0.0028419396641618903
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.7,0.002997493630615619
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.75,0.00319200392932123
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.8,0.0034102864434421443
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.85,0.0036851829227586034
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.9,0.004033450909693698
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.95,0.004683877164573404
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.975,0.005266530414636982
2026-05-02,50,1,wk inc rsv prop ed visits,2026-05-09,quantile,0.99,0.0059869091915720745
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.01,6.185189727278703e-4
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.025,7.644551521386201e-4
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.05,9.097492111769417e-4
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.1,0.0010986962245787652
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.15,0.0012523193643112348
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.2,0.0013561811301041513
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.25,0.0014621151991090376
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.3,0.001568603378962659
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.35,0.0016671911425320948
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.4,0.0017688342103220193
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.45,0.001885362644283853
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.5,0.001983651752105766
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.55,0.002090054147288172
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.6,0.0022019681773733936
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.65,0.0023206713103263877
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.7,0.0024550221788325033
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.75,0.002617370226273228
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.8,0.0028098275313758695
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.85,0.0030143746771379883
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.9,0.0033440175802485123
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.95,0.0038765508656866845
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.975,0.004307313698155277
2026-05-02,50,2,wk inc rsv prop ed visits,2026-05-16,quantile,0.99,0.004829495621878193
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.01,4.6936414894192943e-4
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.025,5.74432905495206e-4
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.05,7.079066283931194e-4
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.1,8.71800894031951e-4
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.15,9.813578848893612e-4
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.2,0.0010885348651301955
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.25,0.001198100153438871
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.3,0.0012890398131384386
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.35,0.0013776924066700724
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.4,0.0014789718342048857
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.45,0.0015803281209454895
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.5,0.0016801228022209624
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.55,0.001779708240717953
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.6,0.0018946146986705454
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.65,0.002004226015936589
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.7,0.002147729839437963
2026-05-02,50,3,wk inc rsv prop ed visits,2026-05-23,quantile,0.75,0.0022985628136177245
